order_id,customer_id,order_timestamp,archetype,account_age_days,lifetime_orders_before,lifetime_returns_before,returns_last_7_days,returns_last_90_days,orders_last_30_days,has_previous_order,current_order_value,average_order_value,product_category,item_count,delivery_confirmed,return_hours_after_delivery,selected_return_reason,return_reason_changed,same_reason_multiple_products,refund_requested_before_pickup,accounts_on_same_device,accounts_on_same_address,payment_method,shipping_billing_address_mismatch,payment_method_is_novel,contacted_support_before_return,previous_return_claims_last_15_days,support_contacts,return_requested,refund_issued,is_return_abuse,is_chargeback,raw_risk_score,risk_score_0_1,customer_history_score,current_order_score,return_behavior_score,network_score,transaction_score,support_score,score_customer_history_new_account,score_customer_history_low_lifetime_orders,score_customer_history_lifetime_return_order_ratio,score_customer_history_returns_last_7_days,score_customer_history_returns_last_90_days,score_customer_history_orders_last_30_days,score_current_order_order_value,score_current_order_product_category,score_current_order_repeat_item_count,score_return_behavior_return_requested_after_delivery,score_return_behavior_other_return_reason,score_return_behavior_return_reason_changed,score_return_behavior_same_reason_multiple_products,score_return_behavior_refund_requested_before_pickup,score_network_accounts_on_same_device,score_network_accounts_on_same_address,score_transaction_cash_on_delivery,score_transaction_shipping_billing_address_mismatch,score_transaction_payment_method_novelty,score_support_no_support_contact_before_return,score_support_previous_return_claims_last_15_days,risk_band
ORD_035548,CUST_00126,2026-03-31 23:34:00.000000,normal,954,37,0,0,0,37,True,3576.06,2394.34,Apparel,1,0,,,0,0,0,1,2,UPI,0,0,1,0,0,0,0,0,0,0.15,0.073171,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,low
ORD_035777,CUST_00114,2026-03-31 23:34:00.000000,normal,519,22,1,0,1,21,True,1421.77,1893.72,Luxury Cosmetics,1,1,,,0,0,0,1,1,Card,0,0,1,0,1,0,0,0,0,0.15,0.073171,0.05,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low
ORD_036289,CUST_00105,2026-03-31 23:34:00.000000,normal,63,44,0,0,0,44,True,1028.9,1977.28,Consumer Electronics,2,1,,,0,0,0,1,1,Wallet,1,1,1,0,0,0,0,0,0,0.3,0.146341,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,low
ORD_036600,CUST_00964,2026-03-31 23:34:00.000000,high_value_legitimate,353,33,1,1,1,33,True,7732.5,4268.83,Grocery,1,1,,,0,0,0,1,1,UPI,0,0,1,1,0,0,0,0,0,0.1,0.04878,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low
ORD_036773,CUST_00126,2026-03-31 23:34:00.000000,normal,954,39,0,0,0,39,True,2526.52,2417.94,Grocery,1,1,,,0,0,0,1,1,Card,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low
ORD_037082,CUST_00636,2026-03-31 23:34:00.000000,normal,791,40,2,2,2,39,True,261.23,1729.05,Apparel,2,1,23.39,Item not received,1,0,0,1,1,Card,0,0,1,2,1,1,1,0,0,0.2,0.097561,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low
ORD_037519,CUST_00491,2026-03-31 23:34:00.000000,normal,973,45,1,0,1,41,True,1392.7,2408.05,Accessories,5,1,,,0,0,0,1,1,UPI,0,0,1,0,0,0,0,0,0,0.05,0.02439,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low
ORD_038799,CUST_00403,2026-03-31 23:34:00.000000,normal,900,34,1,1,1,29,True,3345.41,2223.59,Consumer Electronics,1,1,,,0,0,0,1,1,Netbanking,0,1,1,1,1,0,0,0,0,0.25,0.121951,0.05,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,low
ORD_039417,CUST_00211,2026-03-31 23:34:00.000000,normal,938,35,3,3,3,29,True,2176.04,2100.55,Books,2,1,,,0,0,0,1,1,Netbanking,0,1,1,3,1,0,0,0,0,0.15,0.073171,0.05,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,low
ORD_041246,CUST_00716,2026-03-31 23:34:00.000000,normal,361,43,0,0,0,40,True,2405.39,2143.8,Footwear,1,1,,,0,0,0,1,1,UPI,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low
ORD_041571,CUST_00651,2026-03-31 23:34:00.000000,frequent_legitimate,462,77,5,5,5,77,True,911.01,2318.64,Home Goods,2,1,,,0,0,0,1,1,Wallet,0,1,1,5,0,0,0,0,0,0.2,0.097561,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,low
ORD_043086,CUST_00980,2026-03-31 23:34:00.000000,serial_returner,324,87,3,3,3,87,True,2010.86,2939.4,Accessories,6,1,91.54,Quality issue,0,0,1,1,1,UPI,0,0,0,3,0,1,1,1,0,0.35,0.170732,0.0,0.05,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low
ORD_046484,CUST_00378,2026-03-31 23:34:00.000000,normal,419,44,1,1,1,44,True,1167.73,2368.85,Luxury Apparel,2,1,,,0,0,0,1,1,Netbanking,0,1,1,1,2,0,0,0,0,0.2,0.097561,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,low
ORD_048884,CUST_00318,2026-03-31 23:34:00.000000,normal,491,43,0,0,0,43,True,455.31,1680.88,Apparel,1,1,,,0,0,0,1,1,Netbanking,0,0,1,0,0,0,0,0,0,0.1,0.04878,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low
ORD_002688,CUST_00709,2026-03-31 23:35:00.000000,normal,509,3,0,0,0,3,True,1098.23,2710.05,Apparel,1,1,,,0,0,0,1,1,UPI,1,0,1,0,0,0,0,0,0,0.25,0.121951,0.05,0.1,0.0,0.0,0.1,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,low
ORD_007134,CUST_00659,2026-03-31 23:35:00.000000,normal,348,8,2,1,2,5,True,1216.75,1720.09,Home Goods,1,1,,,0,0,0,1,1,UPI,0,0,1,2,0,0,0,0,0,0.1,0.04878,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low
ORD_007434,CUST_00712,2026-03-31 23:35:00.000000,normal,317,5,0,0,0,5,True,3113.29,2133.48,Books,1,1,,,0,0,0,1,1,Netbanking,1,1,1,0,0,0,0,0,0,0.3,0.146341,0.05,0.05,0.0,0.0,0.2,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,low
ORD_007638,CUST_00155,2026-03-31 23:35:00.000000,normal,440,6,0,0,0,6,True,2418.46,2147.87,Grocery,1,1,,,0,0,0,1,1,UPI,0,0,1,0,1,0,0,0,0,0.05,0.02439,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low
ORD_008697,CUST_00824,2026-03-31 23:35:00.000000,frequent_legitimate,324,14,2,0,2,12,True,2858.91,2153.11,Accessories,1,1,,,0,0,0,1,1,UPI,0,0,1,1,0,0,0,0,0,0.1,0.04878,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low
ORD_013682,CUST_00650,2026-03-31 23:35:00.000000,normal,372,19,1,1,1,18,True,965.78,2541.74,Accessories,1,1,,,0,0,0,1,1,Netbanking,0,0,1,1,2,0,0,0,0,0.1,0.04878,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low
ORD_014207,CUST_00224,2026-03-31 23:35:00.000000,normal,648,13,3,1,3,13,True,3382.31,2243.71,Footwear,1,1,,,0,0,0,1,1,Card,0,0,1,2,0,0,0,0,0,0.1,0.04878,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low
ORD_014727,CUST_00000,2026-03-31 23:35:00.000000,normal,881,16,1,0,1,14,True,2094.52,2253.13,Consumer Electronics,1,1,,,0,0,0,1,1,Card,0,1,1,1,0,0,0,0,0,0.2,0.097561,0.05,0.05,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,low
ORD_014797,CUST_00393,2026-03-31 23:35:00.000000,normal,361,16,2,0,2,13,True,2257.99,1569.18,Footwear,1,1,4.01,Change of mind,0,0,0,1,1,Card,0,0,0,0,0,1,1,1,0,0.1,0.04878,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low
ORD_016576,CUST_00679,2026-03-31 23:35:00.000000,normal,988,18,3,1,3,13,True,4295.08,2781.92,Apparel,2,1,33.09,Damaged,0,0,0,1,1,UPI,0,0,1,1,0,1,1,0,0,0.2,0.097561,0.05,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low
ORD_017589,CUST_00818,2026-03-31 23:35:00.000000,normal,758,15,2,1,2,15,True,919.57,1617.48,Footwear,1,1,,,0,0,0,1,1,Wallet,0,0,1,2,1,0,0,0,0,0.1,0.04878,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low
ORD_019283,CUST_00361,2026-03-31 23:35:00.000000,normal,932,17,1,1,1,17,True,4989.81,2195.69,Footwear,1,1,,,0,0,0,1,1,UPI,0,0,1,1,0,0,0,0,0,0.1,0.04878,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low
ORD_019634,CUST_00247,2026-03-31 23:35:00.000000,normal,446,13,1,0,1,10,True,740.18,2617.59,Accessories,1,1,,,0,0,0,1,1,Card,0,0,1,0,1,0,0,0,0,0.1,0.04878,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low
ORD_021824,CUST_00557,2026-03-31 23:35:00.000000,normal,594,18,1,1,1,18,True,356.48,2543.02,Home Goods,1,1,,,0,0,0,1,2,UPI,0,0,1,1,1,0,0,0,0,0.2,0.097561,0.05,0.1,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,low
ORD_023829,CUST_00958,2026-03-31 23:35:00.000000,normal,586,27,0,0,0,25,True,956.55,2666.38,Grocery,2,0,,,0,0,0,1,1,UPI,0,0,1,0,0,0,0,0,0,0.1,0.04878,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low
ORD_024214,CUST_00112,2026-03-31 23:35:00.000000,normal,745,17,1,1,1,17,True,1337.82,2435.13,Luxury Apparel,1,1,,,0,0,0,3,1,UPI,0,0,1,1,1,0,0,0,0,0.2,0.097561,0.05,0.1,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,low
ORD_024555,CUST_00803,2026-03-31 23:35:00.000000,normal,557,22,2,1,2,20,True,299.57,2312.77,Apparel,1,1,9.63,Size/fit,0,0,0,1,1,Card,0,0,1,1,0,1,1,0,0,0.15,0.073171,0.05,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low
ORD_027701,CUST_00096,2026-03-31 23:35:00.000000,normal,258,20,0,0,0,20,True,1876.38,2757.77,Apparel,1,1,,,0,0,0,1,1,UPI,0,0,1,0,0,0,0,0,0,0.15,0.073171,0.05,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low
ORD_029808,CUST_00590,2026-03-31 23:35:00.000000,new_legitimate,40,33,2,0,2,31,True,800.92,1866.57,Books,2,0,30.95,Quality issue,0,0,0,1,1,Card,0,0,1,0,0,1,1,0,0,0.1,0.04878,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low
ORD_029929,CUST_00841,2026-03-31 23:35:00.000000,normal,234,30,1,1,1,30,True,2387.56,1753.66,Accessories,1,1,,,0,0,0,1,1,UPI,0,0,1,1,0,0,0,0,0,0.1,0.04878,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low
ORD_031742,CUST_00225,2026-03-31 23:35:00.000000,new_legitimate,27,32,1,1,1,29,True,445.12,2100.92,Apparel,1,1,,,0,0,0,1,1,Card,0,0,1,1,0,0,0,0,0,0.15,0.073171,0.05,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low
ORD_032616,CUST_00780,2026-03-31 23:35:00.000000,normal,486,29,0,0,0,29,True,1126.18,2045.3,Home Goods,2,1,,,0,0,0,1,1,UPI,0,0,1,0,1,0,0,0,0,0.15,0.073171,0.05,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low
ORD_033742,CUST_00242,2026-03-31 23:35:00.000000,normal,948,31,0,0,0,29,True,690.17,2078.11,Home Goods,1,1,,,0,0,0,1,1,Cash on Delivery,0,0,1,0,0,0,0,0,0,0.25,0.121951,0.05,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,low
ORD_035259,CUST_00869,2026-03-31 23:35:00.000000,normal,840,25,1,1,1,25,True,654.43,2682.6,Luxury Cosmetics,2,1,,,0,0,0,1,1,Netbanking,0,0,1,1,1,0,0,0,0,0.15,0.073171,0.05,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low
ORD_035775,CUST_00539,2026-03-31 23:35:00.000000,frequent_legitimate,587,69,5,2,5,56,True,2320.83,1769.29,Home Goods,1,1,,,0,0,0,1,1,UPI,0,0,1,2,0,0,0,0,0,0.1,0.04878,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low
ORD_036252,CUST_00442,2026-03-31 23:35:00.000000,normal,632,26,2,2,2,24,True,1147.43,2064.06,Accessories,2,1,,,0,0,0,1,1,UPI,0,1,1,2,0,0,0,0,0,0.2,0.097561,0.05,0.05,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,low
ORD_037671,CUST_00557,2026-03-31 23:35:00.000000,normal,594,38,2,2,2,38,True,1427.22,2408.18,Accessories,1,1,,,0,0,0,1,2,Card,0,0,1,2,1,0,0,0,0,0.1,0.04878,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,low
ORD_039361,CUST_00822,2026-03-31 23:35:00.000000,normal,761,32,2,1,2,28,True,997.85,2044.41,Apparel,1,1,22.62,Damaged,0,0,0,1,1,Wallet,0,1,1,1,0,1,1,0,0,0.25,0.121951,0.05,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,low
ORD_041311,CUST_00820,2026-03-31 23:35:00.000000,normal,873,44,0,0,0,44,True,1335.82,2714.06,Apparel,2,1,,,0,0,0,1,1,UPI,0,0,1,0,0,0,0,0,0,0.1,0.04878,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low
ORD_041687,CUST_00553,2026-03-31 23:35:00.000000,frequent_legitimate,887,80,4,3,4,80,True,3827.19,2342.92,Footwear,1,1,,,0,0,0,1,1,Netbanking,0,0,1,3,0,0,0,0,0,0.05,0.02439,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low
ORD_042554,CUST_00502,2026-03-31 23:35:00.000000,new_legitimate,29,25,1,1,1,23,True,543.19,1941.82,Consumer Electronics,1,0,,,0,0,0,1,1,UPI,0,0,1,1,0,0,0,0,0,0.15,0.073171,0.05,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low
ORD_045603,CUST_00299,2026-03-31 23:35:00.000000,normal,777,33,2,1,2,29,True,836.46,2068.89,Consumer Electronics,5,1,,,0,0,0,1,1,UPI,0,0,1,1,0,0,0,0,0,0.25,0.121951,0.05,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low
ORD_046734,CUST_00780,2026-03-31 23:35:00.000000,normal,486,48,0,0,0,48,True,4599.85,2195.68,Books,1,1,,,0,0,0,1,1,UPI,0,0,1,0,0,0,0,0,0,0.05,0.02439,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low
ORD_046763,CUST_00298,2026-03-31 23:35:00.000000,normal,853,45,1,1,1,44,True,4046.87,1817.58,Home Goods,2,1,,,0,0,0,1,1,UPI,0,0,1,1,0,0,0,0,0,0.1,0.04878,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low
ORD_046839,CUST_00058,2026-03-31 23:35:00.000000,normal,496,38,0,0,0,38,True,1122.37,2119.35,Grocery,1,1,,,0,0,0,1,1,UPI,0,0,1,0,0,0,0,0,0,0.05,0.02439,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low
ORD_047033,CUST_00969,2026-03-31 23:35:00.000000,normal,81,39,3,2,3,33,True,4369.39,2190.25,Apparel,5,1,,,0,0,0,1,1,UPI,0,0,1,2,0,0,0,0,0,0.2,0.097561,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low
ORD_048410,CUST_00003,2026-03-31 23:35:00.000000,normal,511,40,1,1,1,39,True,710.18,2267.3,Apparel,1,1,,,0,0,0,1,1,UPI,0,1,1,1,0,0,0,0,0,0.2,0.097561,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,low
ORD_048519,CUST_00299,2026-03-31 23:35:00.000000,normal,777,36,3,2,3,32,True,1512.02,2138.18,Grocery,1,1,,,0,0,0,1,1,UPI,0,0,1,2,1,0,0,0,0,0.05,0.02439,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low
ORD_048638,CUST_00069,2026-03-31 23:35:00.000000,normal,708,34,2,2,2,34,True,818.34,2203.95,Grocery,4,0,,,0,0,0,1,1,Card,0,0,1,2,0,0,0,0,0,0.05,0.02439,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low
ORD_049866,CUST_00010,2026-03-31 23:35:00.000000,normal,201,35,0,0,0,35,True,5517.01,2601.81,Consumer Electronics,2,1,,,0,0,0,1,1,UPI,0,0,1,0,1,0,0,0,0,0.1,0.04878,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low
ORD_001513,CUST_00168,2026-03-31 23:36:00.000000,normal,130,3,0,0,0,3,True,2729.62,3099.76,Accessories,4,1,,,0,0,0,1,1,UPI,0,0,1,0,0,0,0,0,0,0.1,0.04878,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low
ORD_004582,CUST_00821,2026-03-31 23:36:00.000000,normal,928,2,0,0,0,2,True,3223.87,1973.97,Consumer Electronics,5,1,,,0,0,0,1,1,Card,0,1,1,0,1,0,0,0,0,0.35,0.170732,0.05,0.2,0.0,0.0,0.1,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.05,0.05,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,low
ORD_005261,CUST_00388,2026-03-31 23:36:00.000000,normal,248,10,1,0,1,6,True,5569.98,2086.72,Books,3,1,,,0,0,0,1,1,UPI,0,0,1,0,1,0,0,0,0,0.1,0.04878,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low
ORD_013691,CUST_00394,2026-03-31 23:36:00.000000,normal,286,10,1,0,1,7,True,1679.43,1604.29,Gaming,1,1,,,0,0,0,1,1,Card,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low
ORD_017852,CUST_00691,2026-03-31 23:36:00.000000,frequent_legitimate,628,34,2,0,2,23,True,2559.72,2213.47,Gaming,2,1,16.73,Size/fit,0,0,0,1,1,UPI,1,0,0,0,1,1,1,0,0,0.2,0.097561,0.05,0.05,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,low
ORD_019194,CUST_00924,2026-03-31 23:36:00.000000,normal,924,13,1,1,1,13,True,1587.58,2611.88,Consumer Electronics,1,1,,,0,0,0,1,1,UPI,1,0,1,1,0,0,0,0,0,0.25,0.121951,0.05,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,low
